0,1,2
2355,333,1
2355,25,1
2355,2081,1
2355,29,1
2355,2819,1
2502,323,1
2503,8,1
2503,323,1
2443,2338,1
2562,77,1
2563,77,1
540,6,1
540,301,1
540,77,-1
540,1408,1
540,189,1
540,2092,1
540,334,1
540,661,1
540,1623,1
540,2820,1
540,1155,1
2593,66,1
2593,2176,1
2593,1733,1
2586,73,1
2586,280,1
2586,2821,1
2586,2393,1
2733,2188,1
2112,277,1
2112,2639,1
2112,2188,1
2112,1648,1
2112,2822,1
2112,1745,1
2112,1513,1
2112,2525,1
2112,2635,1
2112,1430,1
2112,2823,1
1648,60,1
1648,615,1
1648,20,1
1648,1608,-1
1648,2112,1
2119,615,1
2119,2476,-1
2084,152,1
2084,1423,1
2084,21,1
2084,526,1
2084,77,1
2084,183,1
2084,23,1
2084,2141,1
2084,2824,1
2084,36,1
328,42,1
328,8,1
328,305,1
328,77,1
328,23,1
328,184,1
328,345,1
328,214,1
328,220,1
328,355,1
328,36,1
328,226,1
328,263,1
2822,2112,1
2822,2527,1
1977,50,1
1977,143,1
1977,2825,1
2564,77,1
1745,464,1
1745,2559,1
1745,2188,1
1745,2112,1
1649,60,1
1513,103,1
1513,77,1
1513,2112,1
1650,60,1
1650,1907,1
645,3,1
645,6,1
645,8,1
645,89,1
645,48,1
645,90,1
645,50,1
645,54,1
645,60,1
645,119,1
645,120,1
645,122,1
645,63,1
645,2056,1
645,155,1
645,163,1
645,2049,1
645,24,1
645,196,1
645,28,-1
645,1374,1
645,2075,1
645,34,1
645,222,1
645,223,1
645,36,1
645,224,1
645,231,1
645,1569,1
645,387,-1
645,2589,1
645,240,1
645,40,1
645,876,1
645,1399,1
645,2236,1
645,2826,1
645,1069,1
645,246,1
645,622,1
645,248,1
645,1401,1
645,250,1
645,2211,1
645,2827,1
645,1203,1
645,2828,1
645,2829,1
645,2132,1
645,2830,1
645,2831,1
645,2133,1
645,2832,1
645,2833,1
186,3,1
186,42,1
186,6,1
186,48,1
186,101,1
186,448,1
186,15,1
186,135,1
186,1629,1
186,301,1
186,157,1
186,17,1
186,161,1
186,18,1
186,305,1
186,170,1
186,1695,1
186,313,1
186,1859,1
186,20,1
186,579,1
186,1510,1
186,1774,1
186,183,1
186,1780,1
186,23,1
186,641,1
186,184,1
186,2559,1
186,1428,1
186,330,1
186,546,1
186,2091,1
186,1551,1
186,2608,1
186,192,1
186,25,1
186,2834,1
186,335,1
186,29,1
186,30,1
186,2835,1
186,208,1
186,220,1
186,36,1
186,2836,1
186,39,1
2607,1907,1
2607,2837,1
2729,2624,1
2730,2624,1
2730,2838,1
2475,528,1
2475,641,1
2525,579,1
2525,2112,1
2525,1548,1
1548,448,1
1548,11,1
1548,133,1
1548,143,1
1548,508,1
1548,276,1
1548,70,1
1548,1542,1
1548,637,1
1548,2141,1
1548,2525,1
1548,2839,1
1548,2840,1
1548,2841,1
1548,2252,1
1548,1408,1
2137,508,1
2731,2624,1
2565,77,1
2565,1697,1
2613,23,1
2418,2632,1
2418,2842,1
2418,2506,1
2418,2510,1
2418,2843,1
2122,507,1
2122,1791,1
2122,1733,1
2566,77,-1
2566,1954,1
2566,2840,1
2566,1735,1
1954,1971,1
1954,2566,1
1954,1747,1
1954,2844,1
1549,448,1
1549,157,1
1549,20,1
1549,1780,1
2601,277,1
1600,1408,1
1600,2845,1
1779,123,1
1746,464,1
2842,2418,1
1611,113,1
1611,464,1
1611,157,1
1611,528,1
1611,277,1
2476,528,1
2476,277,1
2476,1698,1
2476,2119,1
2526,2115,1
2536,1903,1
2458,2178,1
2458,2846,1
2458,2847,1
2458,2848,1
2458,2849,1
2458,2850,1
2458,2851,1
2458,2852,1
2458,2853,1
2458,2854,1
2458,2855,1
2846,2458,1
2847,2458,1
2848,2458,1
2849,2458,1
2850,2458,1
2527,2115,1
2527,2822,1
2527,2078,1
2851,2458,1
2852,2458,1
2853,2458,1
2854,2458,1
2855,2458,1
2856,165,1
646,8,1
646,607,1
646,2857,1
646,2858,1
1733,461,1
1733,574,1
1733,135,1
1733,1688,1
1733,66,1
1733,157,1
1733,2178,1
1733,602,1
1733,277,1
1733,641,1
1733,2058,1
1733,643,1
1733,2188,1
1733,2593,1
1733,2122,1
1733,2859,1
1733,647,1
1733,2163,1
1733,2602,1
1733,649,1
1733,2145,1
1733,2531,1
2859,277,1
1428,96,1
1428,99,1
1428,463,1
1428,129,1
1428,15,1
1428,300,1
1428,157,1
1428,2077,1
1428,169,1
1428,178,1
1428,579,1
1428,324,1
1428,183,1
1428,277,1
1428,186,1
1428,2860,1
1428,2861,1
1428,2862,1
1428,546,1
1428,2615,1
1428,1551,1
1428,2863,1
1428,655,1
1428,1715,1
1428,1363,1
1428,334,1
1428,661,1
1428,2864,1
1428,1366,1
1428,336,1
1428,29,1
647,8,1
647,277,1
647,1733,1
647,334,1
647,29,1
647,347,1
647,215,1
647,2865,1
2732,2624,1
2732,2866,1
2732,2867,1
2866,2732,1
2078,1629,1
2078,1789,1
2078,526,1
2078,1331,1
2078,641,1
2078,2622,1
2078,2624,1
2078,2605,1
2078,2355,1
2078,2527,1
2078,2229,1
2078,2868,1
542,6,1
542,1629,1
542,157,1
542,302,1
542,1922,1
542,1441,1
542,1761,1
542,2869,1
542,78,1
542,2870,1
542,2689,1
543,6,1
2574,183,1
2574,2558,1
2143,157,1
2010,490,1
2451,1636,1
2163,1860,1
2163,277,1
2163,1698,1
2163,649,1
2163,2146,1
2163,1408,1
2635,579,1
2635,1698,1
2635,2112,1
2602,277,1
2602,1733,1
1429,96,1
1429,502,1
1429,69,1
1429,1919,1
1429,2840,1
1429,2390,1
1429,1378,1
2144,157,1
2107,1480,1
2625,641,1
2156,2104,1
2156,2871,-1
2540,1812,1
648,8,1
648,2558,1
648,2872,1
649,8,1
649,157,1
649,277,1
649,2163,1
649,291,1
2145,157,1
2145,1733,1
2147,157,1
2839,1548,1
1747,464,1
1747,133,1
1747,183,1
1747,1954,1
1747,1714,1
2138,508,1
1973,1634,1
1973,2873,1
2610,2365,1
2504,323,1
2575,183,1
1748,464,1
2531,1510,1
2531,2188,1
2531,1733,1
329,42,1
329,130,1
329,21,1
329,2392,1
329,25,1
329,1364,1
329,2874,1
2840,1548,1
2840,2566,1
2840,1429,1
2841,318,1
2841,1791,1
2841,1548,1
2841,1408,1
2229,18,1
2229,2078,1
2444,318,1
2444,1783,1
2444,187,1
2444,1433,-1
187,3,1
187,475,1
187,2444,1
1430,2112,1
1430,1431,1
1430,2875,1
1430,2876,1
1430,1432,1
1432,1430,1
1432,1431,1
1432,2877,1
1432,1433,1
1433,318,-1
1433,602,-1
2343,2323,1
2389,2878,1
2389,2879,1
2389,25,1
2824,2084,1
2878,2389,1
2035,494,1
2817,2355,1
2381,1320,1
2381,1972,1
2645,2567,1
544,6,1
544,8,1
2252,24,1
2252,1548,1
2505,323,1
2230,18,1
2478,2339,1
2344,2323,1
2344,24,1
2344,2880,1
2344,25,1
2344,2881,1
2880,2344,1
2177,1423,1
1408,3,1
1408,296,1
1408,267,1
1408,137,1
1408,143,1
1408,161,1
1408,1630,1
1408,164,1
1408,20,1
1408,524,1
1408,178,1
1408,323,1
1408,579,1
1408,1510,1
1408,2486,1
1408,183,1
1408,639,1
1408,1919,1
1408,641,1
1408,184,1
1408,540,1
1408,1548,1
1408,1600,1
1408,2163,1
1408,2841,1
1408,2646,1
1408,2882,1
1408,1520,1
1408,2883,1
1408,2884,1
1408,2885,1
1408,189,1
1408,2886,1
1408,2887,1
1408,2888,1
1408,333,1
1408,2889,1
1408,2862,1
1408,2391,1
1408,2890,1
1408,2891,1
1408,2090,1
1408,280,1
1408,2411,1
1408,2892,1
1408,2893,1
1408,2894,1
1408,2393,1
1408,1796,1
1408,2633,1
1408,1736,1
1408,2368,1
1408,25,1
1408,1363,1
1408,2895,1
1408,2896,1
1408,2529,1
1408,2897,1
1408,2092,1
1408,2898,1
1408,2013,1
1408,661,1
1408,1471,1
1408,2899,1
1408,1364,1
1408,2530,1
1408,2900,1
1408,29,1
1408,2901,1
1408,203,1
2845,1600,1
1505,258,1
1505,464,1
2224,1482,1
2224,24,1
2224,2902,1
545,6,1
545,629,1
545,323,1
545,2821,1
2818,2355,1
1735,62,1
1735,2566,1
1735,2903,1
1714,1747,1
2838,2730,1
1875,133,1
1875,69,1
1875,1471,1
2606,1485,1
1964,271,1
1964,1478,1
1964,2895,1
1964,2246,-1
1864,1462,1
2506,165,1
2506,323,1
2506,2418,1
2867,77,1
2867,2732,1
2231,18,1
2231,1791,1
1651,60,1
2345,2323,1
2167,590,1
2167,137,-1
2167,577,1
2167,2184,1
2167,1903,1
2167,2442,1
2167,2537,1
2167,25,1
2167,334,1
2167,1302,1
2167,1922,1
2167,2904,1
2167,2905,1
2167,217,1
2167,1762,1
2167,2906,1
2167,2907,1
2167,1646,1
2167,2908,1
2167,2909,1
2167,2910,1
2167,2911,1
2167,2912,1
2167,2913,1
2167,286,1
2167,2914,1
2167,2915,1
2167,1581,1
2167,2916,1
2167,2917,1
2167,2918,1
2490,1484,1
2490,2919,1
2919,2490,1
2919,2920,1
2920,2919,1
2407,70,1
2037,1786,1
2037,1715,1
2158,1297,1
2158,1867,1
2158,374,1
2646,77,1
2646,184,1
2646,1408,1
2646,2921,1
2921,1859,-1
2921,2646,1
2823,2112,1
2882,1408,1
2493,1783,1
2493,2922,1
2922,2493,1
1876,133,1
1876,2614,1
2614,23,1
2614,1876,1
1978,143,1
1978,2355,1
1978,188,1
1978,2923,1
1978,2924,1
188,3,1
188,4,1
188,296,1
188,7,1
188,8,1
188,90,1
188,96,1
188,448,1
188,54,1
188,56,1
188,60,1
188,475,1
188,137,1
188,275,1
188,18,1
188,20,1
188,178,1
188,184,1
188,24,1
188,1978,1
188,2108,1
188,2391,1
188,546,1
188,192,1
188,25,1
188,334,1
188,194,1
188,27,1
188,196,1
188,1471,1
188,1365,1
188,198,1
188,2413,-1
188,29,1
188,680,1
188,200,1
188,2102,1
188,1563,-1
188,30,1
188,206,1
188,1441,1
188,2925,1
188,215,1
188,216,-1
188,1761,1
188,218,1
188,1378,1
188,2581,1
188,36,-1
188,225,1
188,2665,1
188,2926,1
188,374,1
188,376,1
188,379,-1
188,561,1
188,287,1
188,2621,1
188,235,1
188,2927,1
188,2928,-1
188,2929,-1
188,2930,-1
188,2931,-1
188,2932,-1
188,2933,1
188,423,1
188,2934,1
188,2935,1
1520,1408,1
1520,2936,1
330,42,1
330,6,1
330,61,1
330,133,1
330,186,1
330,25,1
330,1377,1
330,219,1
330,36,1
330,1930,1
330,230,1
330,2937,1
330,373,1
330,288,1
330,2278,1
2883,1408,1
2883,2903,1
2903,1735,1
1550,448,1
1550,133,1
1550,301,1
1550,161,1
1550,2243,1
1550,77,1
1550,183,1
1550,333,1
1550,2396,1
1550,25,1
1550,2530,1
1550,2938,1
2884,1408,1
2844,1954,1
2844,2156,1
2923,1978,1
2924,1978,1
2348,2331,1
2071,1626,1
2071,2390,1
2885,1408,1
2936,1520,1
189,45,1
189,8,1
189,86,1
189,46,1
189,48,1
189,473,1
189,15,1
189,631,1
189,502,1
189,616,1
189,305,1
189,19,1
189,2089,1
189,317,1
189,323,1
189,579,1
189,184,1
189,2550,1
189,540,1
189,1408,1
189,2888,1
189,2108,1
189,2861,1
189,1612,1
189,2090,1
189,2939,1
189,2232,1
189,2892,1
189,191,1
189,2148,1
189,1736,1
189,658,1
189,2940,1
189,334,1
189,2508,1
189,1515,1
189,28,1
189,548,1
189,2941,1
189,1300,1
189,2942,1
189,684,1
189,2943,1
189,691,1
189,692,1
189,693,1
189,703,1
189,1563,1
189,2944,1
189,2517,1
189,712,1
189,2149,1
189,206,1
189,2945,1
189,2522,1
189,2946,1
189,2947,1
189,2948,1
189,364,1
189,1523,1
189,263,1
189,811,1
189,2949,1
189,2950,1
189,2951,1
189,820,1
189,2952,1
189,2953,1
189,2954,1
189,289,1
189,2955,1
189,2956,1
189,903,1
189,2957,1
189,2958,1
189,2959,1
189,2960,1
189,2961,1
189,2962,1
596,597,1
597,45,1
597,592,1
597,596,1
598,41,-1
598,45,1
2886,1408,1
331,42,1
331,464,1
331,301,1
331,305,1
331,184,1
331,196,1
331,28,1
331,30,1
331,32,1
331,215,1
331,2963,1
331,2621,1
332,42,1
332,6,1
2887,1408,1
2888,1408,1
2888,189,1
333,42,1
333,2355,1
333,1408,1
333,1550,1
333,2391,1
2390,69,1
2390,1429,1
2390,2964,1
2390,1045,1
1299,86,1
2108,1480,1
2108,183,1
2108,2922,-1
2108,188,1
2108,189,1
2108,2889,1
2108,2965,1
2108,2411,1
2108,2091,1
2108,2966,1
2889,1408,1
2889,2108,1
2965,2108,1
2965,2967,1
2320,2015,1
2320,2363,1
2320,2968,1
2626,641,1
2384,68,1
2868,2078,1
2507,323,1
2861,1428,1
2861,189,1
2861,2969,1
1612,113,1
1612,579,1
1612,2469,1
1612,189,1
1612,2965,1
1612,2391,1
1612,2548,1
1612,280,1
1612,2894,1
2636,278,1
2967,2965,1
2967,2862,1
2862,1428,1
2862,1408,1
2862,2967,1
2391,69,1
2391,1408,1
2391,188,1
2391,333,1
2391,1612,1
2392,69,1
2392,1954,1
2392,329,1
2392,198,1
2392,2524,-1
190,3,1
190,42,1
190,8,1
190,90,1
190,305,1
190,23,1
190,1791,1
190,28,1
190,29,1
190,703,1
190,30,1
190,343,1
190,2652,1
190,344,1
190,345,1
190,2970,1
190,1553,1
190,34,1
190,218,1
190,771,1
190,2971,1
190,2972,1
190,1982,1
190,2973,1
190,224,1
190,2974,1
190,2975,1
190,804,1
190,2976,1
190,1517,1
190,2977,1
190,2978,1
190,1435,1
190,2979,1
190,247,1
190,2643,1
1753,121,1
1753,2980,1
2890,1408,1
2891,1408,1
2891,2981,1
2074,499,1
2090,301,1
2090,1859,1
2090,639,1
2090,1470,1
2090,1780,1
2090,1408,1
2090,189,1
2090,1794,1
2090,2368,1
2090,25,1
2090,666,-1
2090,2982,1
2090,30,1
2980,1753,1
2980,2983,1
2548,2532,1
2548,1612,1
2346,2323,1
2346,2984,1
2321,2015,1
2981,2891,1
2576,183,1
280,4,1
280,16,1
280,1329,1
280,178,1
280,1903,1
280,77,-1
280,277,1
280,641,1
280,2586,1
280,1408,1
280,2232,1
280,2985,1
280,2577,1
280,2986,1
2181,161,1
2181,34,1
2181,2987,1
2181,2988,1
2939,189,1
2821,2586,1
2821,545,1
2821,2989,1
2989,2821,1
2411,20,1
2411,1408,1
2411,2108,1
2232,18,1
2232,189,1
2232,280,1
2892,1408,1
2892,189,1
2893,1408,1
2894,1408,1
2894,1612,1
2393,2586,1
2393,1408,1
2393,2079,1
2079,1629,1
2079,2393,1
2079,546,1
1796,102,1
1796,1408,1
1796,654,1
1796,751,1
1796,362,1
1796,36,1
1796,230,1
1796,1750,1
1796,621,1
1796,40,1
1796,897,1
1796,2990,-1
1796,2739,1
1796,1435,1
1796,2991,1
1796,2748,-1
1796,2992,1
1796,975,1
1796,976,1
1796,1579,-1
1796,2993,1
1969,1328,1
1969,2994,1
1969,1569,1
1969,873,1
1969,2995,-1
1969,1045,1
1969,2996,1
1969,1987,1
1969,2473,1
1969,622,1
1969,2997,1
2994,1969,1
1757,1448,1
1757,2055,1
1757,2998,1
1757,2999,1
2998,1757,1
546,6,1
546,8,1
546,301,1
546,19,1
546,2243,1
546,1485,1
546,186,1
546,1428,1
546,188,1
546,2079,1
546,581,1
546,659,1
546,334,1
2615,23,1
2615,2549,1
2615,1428,1
2615,334,1
2615,1471,1
2999,1757,1
581,54,-1
581,1358,1
581,77,-1
581,277,1
581,184,1
581,546,1
581,1684,1
581,1562,1
2985,280,1
2396,172,1
2902,2224,1
191,3,1
191,80,1
191,6,1
191,8,1
191,473,1
191,1561,1
191,631,1
191,165,1
191,178,1
191,323,1
191,24,1
191,189,1
191,198,1
191,2102,1
191,703,1
191,206,1
191,3000,1
191,208,1
191,282,1
191,3001,1
191,731,-1
191,209,1
191,212,1
191,744,1
191,345,1
191,746,1
191,214,-1
191,2247,1
191,2654,1
191,34,1
191,3002,1
191,2268,1
191,3003,1
191,769,1
191,355,1
191,2082,1
191,2618,1
191,778,1
191,782,1
191,783,1
191,2947,1
191,3004,1
191,1646,1
191,1567,1
191,3005,1
191,3006,1
191,3007,1
191,795,-1
191,370,1
191,3008,1
191,1568,1
191,3009,1
191,3010,1
191,229,1
191,263,1
191,3011,1
2577,183,1
2577,280,1
2233,18,1
2983,2980,1
2627,641,1
2537,1903,1
2537,2167,1
652,8,1
652,323,1
2986,2112,1
2986,280,1
2986,25,1
2986,206,1
2986,1926,1
2986,230,1
2986,383,1
2986,1435,1
2986,242,1
2986,1314,1
2986,3012,1
2091,301,1
2091,157,1
2091,18,1
2091,173,1
2091,178,1
2091,186,1
2091,2108,1
2091,280,1
2091,25,1
2091,3013,1
2091,2000,1
1684,1444,1
1684,581,1
1627,56,1
1627,464,1
1627,157,1
1627,305,1
1627,1870,1
1627,172,1
1627,1470,1
1627,184,1
1627,658,1
1627,196,1
1627,666,-1
1627,3014,1
1627,198,1
1627,3015,1
1627,215,1
1627,34,1
1627,3016,1
1627,621,1
1627,1335,1
1627,2473,1
1551,448,1
1551,62,1
1551,186,1
1551,1428,1
1551,2968,1
1562,54,-1
1562,581,1
654,8,1
654,1442,1
654,1796,1
654,2608,1
654,40,1
654,1088,1
1792,470,1
2863,1428,1
655,8,1
655,157,1
655,1428,1
2148,157,1
2148,189,1
1715,133,1
1715,1428,1
1715,2037,1
1715,334,1
1794,271,1
1794,301,1
1794,157,1
1794,305,1
1794,77,-1
1794,23,1
1794,2969,1
1794,2090,1
1794,3017,1
2367,313,1
656,8,1
2984,2346,1
2633,537,1
2633,1408,1
2611,1919,1
2608,1482,1
2608,1470,1
2608,186,1
2608,654,1
2612,1919,1
2968,2320,1
2968,1551,1
2968,2081,1
2968,2092,1
2968,3018,1
2968,194,1
2968,662,1
2968,2189,1
2968,664,1
2968,3019,1
2968,3020,1
2968,671,1
1736,62,1
1736,305,1
1736,1408,1
1736,189,1
1736,621,1
2245,164,1
2634,537,1
2368,313,1
2368,183,1
2368,1408,1
2368,2090,1
2368,31,1
2368,360,1
192,3,1
192,6,1
192,48,1
192,90,1
192,1442,1
192,133,1
192,135,1
192,137,1
192,275,1
192,161,1
192,23,1
192,24,1
192,186,1
192,188,1
192,25,1
192,334,1
192,661,1
192,194,-1
192,196,1
192,198,1
192,29,1
192,200,1
192,30,1
192,205,1
192,206,1
192,208,1
192,1921,1
192,2819,1
192,215,1
192,34,1
192,217,1
192,219,1
192,357,1
192,774,1
192,224,1
192,226,1
192,287,1
192,621,1
192,1399,1
192,1641,1
192,584,-1
192,585,-1
192,586,-1
192,588,-1
192,3021,1
192,247,1
192,622,1
192,1490,1
192,3022,1
25,0,1
25,3,1
25,42,1
25,6,1
25,8,1
25,48,1
25,90,1
25,54,1
25,456,1
25,122,1
25,135,1
25,137,1
25,143,1
25,16,1
25,301,1
25,275,1
25,17,1
25,161,1
25,1482,1
25,18,1
25,164,1
25,169,1
25,172,1
25,183,1
25,2365,1
25,1919,1
25,23,1
25,184,1
25,2355,1
25,186,1
25,329,1
25,2344,1
25,1408,1
25,2167,1
25,188,1
25,330,1
25,1550,1
25,2090,1
25,2986,1
25,2091,1
25,192,1
25,193,1
25,334,1
25,661,1
25,194,1
25,195,1
25,27,1
25,196,1
25,1471,1
25,3023,1
25,198,1
25,336,1
25,1473,1
25,3024,1
25,29,1
25,262,1
25,1434,1
25,686,1
25,3025,1
25,200,1
25,1979,1
25,1622,1
25,201,1
25,1374,1
25,2647,1
25,2102,1
25,202,1
25,203,1
25,30,1
25,1920,1
25,205,1
25,3026,1
25,206,1
25,3027,1
25,207,1
25,3028,1
25,341,1
25,1921,1
25,342,1
25,343,1
25,3029,1
25,3030,1
25,1441,1
25,209,1
25,211,1
25,344,1
25,346,1
25,3031,1
25,3032,1
25,3033,1
25,2946,1
25,2654,1
25,2734,1
25,3034,1
25,1761,1
25,3035,1
25,1679,1
25,358,1
25,1795,1
25,3036,1
25,1717,1
25,35,1
25,1380,-1
25,558,1
25,229,1
25,286,1
25,559,1
25,3037,1
25,3038,1
25,376,1
25,561,1
25,2621,1
25,236,1
25,1948,1
25,2739,1
193,0,-1
193,56,1
193,120,1
193,172,1
193,2442,1
193,2167,1
193,25,1
193,217,1
193,3039,1
193,1567,-1
193,36,-1
193,233,1
193,1569,1
193,876,1
193,2739,-1
193,400,-1
193,2236,1
193,1578,1
193,2766,-1
193,1581,1
193,3040,-1
193,584,-1
193,585,-1
193,586,-1
193,587,-1
193,588,-1
193,2472,-1
193,3041,1
193,1623,1
193,2130,-1
193,3042,1
193,2217,-1
1363,48,1
1363,23,1
1363,1428,1
1363,1408,1
1363,198,1
2895,1408,1
2895,1964,1
2895,3043,-1
2834,186,1
2081,1629,1
2081,1756,1
2081,2355,1
2081,2968,1
2081,28,1
2081,30,1
2081,345,1
2081,347,1
2896,1408,1
2441,2337,1
2441,2721,1
2529,601,1
2529,23,1
2529,1408,1
2529,546,1
2529,3017,1
2603,2594,1
658,8,1
658,23,1
658,189,1
658,1627,1
658,1364,1
3043,2246,1
2897,1408,1
26,183,1
26,2869,1
2092,301,1
2092,1860,1
2092,1791,1
2092,184,1
2092,540,1
2092,1408,1
2092,2968,1
2898,1408,1
1877,133,1
1877,661,1
2940,189,1
659,8,1
659,546,1
334,42,1
334,296,-1
334,1295,1
334,96,1
334,54,1
334,456,1
334,137,1
334,1478,1
334,1626,1
334,155,1
334,512,1
334,165,1
334,305,1
334,169,1
334,170,1
334,1870,1
334,20,1
334,317,1
334,184,-1
334,540,1
334,1428,1
334,2167,1
334,188,1
334,189,1
334,2392,1
334,546,1
334,2615,1
334,192,1
334,25,1
334,196,1
334,28,-1
334,198,1
334,29,-1
334,1434,1
334,2966,1
334,1371,1
334,200,1
334,201,1
334,550,1
334,3044,1
334,337,1
334,707,1
334,2238,1
334,203,1
334,205,1
334,206,1
334,719,1
334,2000,1
334,208,1
334,3045,1
334,3046,1
334,342,1
334,343,1
334,209,1
334,211,1
334,1819,1
334,1377,1
334,345,1
334,214,1
334,2524,-1
334,215,1
334,1926,1
334,2239,1
334,33,1
334,759,1
334,34,1
334,218,1
334,359,1
334,3047,1
334,223,1
334,3016,1
334,2973,1
334,35,1
334,36,-1
334,224,1
334,1929,1
334,798,1
334,230,1
334,372,1
334,286,1
334,1393,1
334,373,1
334,376,-1
334,380,1
334,233,1
334,1750,1
334,2309,1
334,565,1
334,39,1
334,1944,1
334,867,1
334,621,1
334,40,1
334,3048,-1
334,885,1
334,892,1
334,3049,1
334,399,1
334,400,1
334,3050,1
334,1435,1
334,938,1
334,939,1
334,944,1
334,3051,1
334,3052,1
334,3053,-1
334,242,1
334,2125,-1
334,3054,1
334,1952,1
334,3055,-1
334,3056,-1
334,3057,-1
334,1335,1
334,1985,1
334,410,1
334,3058,1
334,1017,1
334,2881,1
334,1959,1
334,245,1
334,418,1
334,2127,1
334,1045,1
334,584,-1
334,1438,1
334,588,-1
334,3059,1
334,1057,1
334,1885,1
334,1064,1
334,419,1
334,3060,1
334,2684,1
334,2208,1
334,247,1
334,1512,1
334,3061,1
334,622,1
334,1103,1
334,423,1
334,1887,1
334,3062,-1
334,2139,1
334,248,1
334,1337,1
334,3063,1
334,2694,1
334,3064,1
334,3065,1
334,3066,1
334,1388,1
334,3067,1
334,2211,1
334,3068,1
334,3069,1
334,3070,1
334,3071,1
334,1890,1
334,3072,-1
334,3073,1
334,3074,1
334,2832,1
660,8,1
660,464,1
660,23,1
1552,77,-1
1552,1430,-1
1552,1431,-1
1552,2875,-1
1552,2876,-1
1552,1432,-1
1552,2877,-1
2857,646,1
2260,183,1
2260,25,1
1803,1456,1
2508,323,1
2508,189,1
3017,1794,1
3017,2529,1
3017,3075,1
3017,668,1
2013,629,1
2013,1408,1
2412,20,1
661,8,1
661,48,1
661,54,1
661,18,1
661,164,1
661,165,1
661,305,1
661,169,1
661,170,1
661,21,1
661,180,1
661,183,1
661,537,1
661,184,1
661,540,1
661,1428,1
661,1408,1
661,192,1
661,25,1
661,1877,1
661,195,1
661,28,1
661,198,1
661,1749,1
661,2942,1
661,686,1
661,688,1
661,3076,1
661,203,1
661,3077,1
661,342,1
661,3078,1
661,214,1
661,215,1
661,2020,1
2858,646,1
2858,1515,1
2858,3079,1
3018,2968,1
2093,301,1
194,0,-1
194,3,1
194,4,1
194,42,-1
194,296,1
194,8,1
194,46,1
194,48,1
194,91,-1
194,51,-1
194,105,1
194,54,-1
194,1476,-1
194,120,1
194,260,1
194,1467,1
194,64,-1
194,137,1
194,502,1
194,301,1
194,275,1
194,154,1
194,165,1
194,305,1
194,169,1
194,1695,1
194,172,1
194,20,1
194,180,1
194,22,1
194,1971,-1
194,184,-1
194,1863,-1
194,24,1
194,2141,-1
194,2252,-1
194,2167,-1
194,188,1
194,2968,1
194,192,-1
194,25,1
194,26,-1
194,195,1
194,27,-1
194,3023,1
194,28,-1
194,29,1
194,687,1
194,200,1
194,1374,1
194,701,1
194,2102,1
194,203,1
194,30,-1
194,205,1
194,208,1
194,209,1
194,2651,1
194,211,1
194,3080,1
194,1521,1
194,3081,1
194,216,-1
194,33,1
194,1761,-1
194,1495,-1
194,217,-1
194,222,1
194,359,1
194,789,1
194,1646,-1
194,1866,-1
194,224,-1
194,1392,1
194,2909,1
194,37,-1
194,374,-1
194,1932,1
194,233,-1
194,3082,1
194,288,-1
194,3083,-1
194,3084,1
194,3085,-1
194,3049,1
194,403,1
194,3086,1
194,2253,1
194,3087,1
194,1524,1
194,1525,1
194,1685,1
194,2254,1
194,3088,1
194,3089,1
194,3090,1
194,1069,1
194,1583,1
194,3091,1
194,2793,1
194,3092,1
194,250,1
194,1491,-1
194,3093,1
194,3094,1
194,252,1
194,2300,1
194,3095,1
194,3096,1
194,1527,1
194,3097,-1
194,1528,1
194,3098,1
194,3099,1
194,1529,1
194,3100,1
194,3101,1
194,2255,1
194,3102,-1
194,3103,1
194,1531,1
194,2256,1
194,3104,1
194,3105,1
194,3106,1
194,3107,1
194,3108,1
194,3109,1
194,3110,1
194,3111,1
194,3112,-1
194,3113,-1
194,3114,1
194,3115,1
194,3116,1
194,3117,1
194,2257,1
194,3118,-1
194,3119,1
194,1686,1
194,3120,-1
194,3121,1
194,3122,-1
194,3123,1
194,3124,1
194,3125,1
194,3126,-1
194,3127,1
194,3128,1
194,3129,1
194,3130,1
194,3131,1
194,3132,-1
194,3133,1
195,3,1
195,77,-1
195,184,1
195,25,1
195,661,1
195,194,1
195,3134,1
195,28,1
195,198,1
195,29,-1
195,687,1
195,3135,1
1515,1411,1
1515,323,1
1515,639,1
1515,189,1
1515,2858,1
1515,2514,1
3079,2858,1
662,8,1
662,2968,1
2189,616,1
2189,305,1
2189,2968,1
2189,215,1
2172,304,1
2172,526,1
2172,3136,1
3136,2172,1
3136,1471,1
3134,195,1
664,8,1
664,2968,1
664,2092,1
27,0,1
27,1,1
27,83,1
27,99,1
27,54,1
27,59,1
27,60,1
27,118,1
27,120,1
27,62,-1
27,63,1
27,64,1
27,2351,1
27,184,-1
27,24,1
27,25,1
27,194,-1
27,262,1
27,3044,1
27,701,1
27,1678,1
27,1922,-1
27,1553,1
27,2524,-1
27,217,1
27,220,-1
27,360,-1
27,1567,-1
27,36,-1
27,225,1
27,372,1
27,235,1
27,3137,-1
27,3138,-1
27,3139,-1
27,3140,-1
27,3141,-1
27,2675,-1
27,2929,-1
27,884,-1
27,399,-1
27,3142,-1
27,402,-1
27,3143,-1
27,2748,-1
27,2202,-1
27,3052,-1
27,1579,-1
27,78,1
27,3144,-1
27,584,-1
27,585,-1
27,586,-1
27,587,-1
27,588,-1
27,3145,1
27,1108,-1
